192.168.2.63 - - [16/Jul/2016:14:31:07 +0800] "POST /smart HTTP/1.0" 200 74 "-" "-"
192.168.2.63 - - [16/Jul/2016:18:24:36 +0800] "POST /smart HTTP/1.1" 200 28 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:24:39 +0800] "POST /smart HTTP/1.1" 200 28 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:24:42 +0800] "POST /smart HTTP/1.1" 200 28 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:24:45 +0800] "POST /smart HTTP/1.1" 200 28 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:24:48 +0800] "POST /smart HTTP/1.1" 200 28 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:24:51 +0800] "POST /smart HTTP/1.1" 200 28 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:24:54 +0800] "POST /smart HTTP/1.1" 200 28 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:24:57 +0800] "POST /smart HTTP/1.1" 200 28 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:25:00 +0800] "POST /smart HTTP/1.1" 200 28 "-" "ESP8266" "-"
127.0.0.1 - - [16/Jul/2016:18:25:01 +0800] "GET /admin/set/hello HTTP/1.1" 200 41 "-" "curl/7.47.0" "-"
192.168.2.63 - - [16/Jul/2016:18:25:03 +0800] "POST /smart HTTP/1.1" 200 28 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:25:06 +0800] "POST /smart HTTP/1.1" 200 28 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:25:09 +0800] "POST /smart HTTP/1.1" 200 28 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:25:12 +0800] "POST /smart HTTP/1.1" 200 28 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:25:15 +0800] "POST /smart HTTP/1.1" 200 28 "-" "ESP8266" "-"
127.0.0.1 - - [16/Jul/2016:18:25:17 +0800] "GET /admin/set/hello HTTP/1.1" 200 41 "-" "curl/7.47.0" "-"
192.168.2.63 - - [16/Jul/2016:18:25:18 +0800] "POST /smart HTTP/1.1" 200 28 "-" "ESP8266" "-"
127.0.0.1 - - [16/Jul/2016:18:25:21 +0800] "GET /admin/set/hellaf HTTP/1.1" 200 41 "-" "curl/7.47.0" "-"
192.168.2.63 - - [16/Jul/2016:18:25:21 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:25:24 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:25:27 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:25:30 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:25:33 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:25:36 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:25:39 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:25:42 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:25:45 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:25:48 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:25:51 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:25:54 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:25:57 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:26:00 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:26:03 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:26:06 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:26:09 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:26:12 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:26:15 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:26:18 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:26:21 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:26:24 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:26:27 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:26:30 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:26:33 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:26:36 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:26:39 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:26:42 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:26:45 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:26:48 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:26:51 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:26:54 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:26:57 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:27:00 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:27:03 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:27:06 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:27:09 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:27:12 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:27:15 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:27:18 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
127.0.0.1 - - [16/Jul/2016:18:27:21 +0800] "GET / HTTP/1.1" 200 1004 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.106 Safari/537.36" "-"
192.168.2.63 - - [16/Jul/2016:18:27:21 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
127.0.0.1 - - [16/Jul/2016:18:27:22 +0800] "GET /js/script.js HTTP/1.1" 200 213 "http://127.0.0.1:8080/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.106 Safari/537.36" "-"
127.0.0.1 - - [16/Jul/2016:18:27:22 +0800] "GET /bootstrap/css/bootstrap.min.css HTTP/1.1" 304 0 "http://127.0.0.1:8080/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.106 Safari/537.36" "-"
127.0.0.1 - - [16/Jul/2016:18:27:22 +0800] "GET /bootstrap/js/bootstrap.min.js HTTP/1.1" 304 0 "http://127.0.0.1:8080/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.106 Safari/537.36" "-"
127.0.0.1 - - [16/Jul/2016:18:27:23 +0800] "GET /favicon.ico HTTP/1.1" 404 577 "http://127.0.0.1:8080/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.106 Safari/537.36" "-"
192.168.2.63 - - [16/Jul/2016:18:27:24 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:27:27 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:27:30 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:27:33 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
127.0.0.1 - - [16/Jul/2016:18:27:33 +0800] "GET / HTTP/1.1" 200 987 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.106 Safari/537.36" "-"
127.0.0.1 - - [16/Jul/2016:18:27:34 +0800] "GET /js/script.js HTTP/1.1" 304 0 "http://127.0.0.1:8080/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.106 Safari/537.36" "-"
127.0.0.1 - - [16/Jul/2016:18:27:34 +0800] "GET /bootstrap/css/bootstrap.min.css HTTP/1.1" 304 0 "http://127.0.0.1:8080/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.106 Safari/537.36" "-"
127.0.0.1 - - [16/Jul/2016:18:27:34 +0800] "GET /bootstrap/js/bootstrap.min.js HTTP/1.1" 304 0 "http://127.0.0.1:8080/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.106 Safari/537.36" "-"
192.168.2.63 - - [16/Jul/2016:18:27:36 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:27:39 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:27:42 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
127.0.0.1 - - [16/Jul/2016:18:27:44 +0800] "GET / HTTP/1.1" 200 995 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.106 Safari/537.36" "-"
127.0.0.1 - - [16/Jul/2016:18:27:44 +0800] "GET /js/script.js HTTP/1.1" 304 0 "http://127.0.0.1:8080/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.106 Safari/537.36" "-"
127.0.0.1 - - [16/Jul/2016:18:27:44 +0800] "GET /bootstrap/css/bootstrap.min.css HTTP/1.1" 304 0 "http://127.0.0.1:8080/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.106 Safari/537.36" "-"
127.0.0.1 - - [16/Jul/2016:18:27:44 +0800] "GET /bootstrap/js/bootstrap.min.js HTTP/1.1" 304 0 "http://127.0.0.1:8080/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.106 Safari/537.36" "-"
192.168.2.63 - - [16/Jul/2016:18:27:45 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:27:48 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
127.0.0.1 - - [16/Jul/2016:18:27:50 +0800] "GET / HTTP/1.1" 200 1019 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.106 Safari/537.36" "-"
127.0.0.1 - - [16/Jul/2016:18:27:51 +0800] "GET /js/script.js HTTP/1.1" 304 0 "http://127.0.0.1:8080/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.106 Safari/537.36" "-"
127.0.0.1 - - [16/Jul/2016:18:27:51 +0800] "GET /bootstrap/css/bootstrap.min.css HTTP/1.1" 304 0 "http://127.0.0.1:8080/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.106 Safari/537.36" "-"
127.0.0.1 - - [16/Jul/2016:18:27:51 +0800] "GET /bootstrap/js/bootstrap.min.js HTTP/1.1" 304 0 "http://127.0.0.1:8080/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.106 Safari/537.36" "-"
192.168.2.63 - - [16/Jul/2016:18:27:51 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:27:54 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:27:57 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:28:00 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:28:03 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:28:06 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:28:09 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:28:12 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:28:15 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:28:18 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:28:21 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:28:24 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:28:27 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
127.0.0.1 - - [16/Jul/2016:18:28:29 +0800] "GET / HTTP/1.1" 200 1047 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.106 Safari/537.36" "-"
127.0.0.1 - - [16/Jul/2016:18:28:29 +0800] "GET /js/script.js HTTP/1.1" 304 0 "http://127.0.0.1:8080/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.106 Safari/537.36" "-"
127.0.0.1 - - [16/Jul/2016:18:28:29 +0800] "GET /bootstrap/css/bootstrap.min.css HTTP/1.1" 304 0 "http://127.0.0.1:8080/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.106 Safari/537.36" "-"
127.0.0.1 - - [16/Jul/2016:18:28:29 +0800] "GET /bootstrap/js/bootstrap.min.js HTTP/1.1" 304 0 "http://127.0.0.1:8080/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.106 Safari/537.36" "-"
192.168.2.63 - - [16/Jul/2016:18:28:30 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:28:33 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:28:36 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
127.0.0.1 - - [16/Jul/2016:18:28:37 +0800] "GET / HTTP/1.1" 200 1047 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.106 Safari/537.36" "-"
127.0.0.1 - - [16/Jul/2016:18:28:37 +0800] "GET /js/script.js HTTP/1.1" 304 0 "http://127.0.0.1:8080/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.106 Safari/537.36" "-"
127.0.0.1 - - [16/Jul/2016:18:28:37 +0800] "GET /bootstrap/css/bootstrap.min.css HTTP/1.1" 304 0 "http://127.0.0.1:8080/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.106 Safari/537.36" "-"
127.0.0.1 - - [16/Jul/2016:18:28:37 +0800] "GET /bootstrap/js/bootstrap.min.js HTTP/1.1" 304 0 "http://127.0.0.1:8080/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.106 Safari/537.36" "-"
127.0.0.1 - - [16/Jul/2016:18:28:38 +0800] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.106 Safari/537.36" "-"
127.0.0.1 - - [16/Jul/2016:18:28:38 +0800] "GET /js/script.js HTTP/1.1" 304 0 "http://127.0.0.1:8080/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.106 Safari/537.36" "-"
127.0.0.1 - - [16/Jul/2016:18:28:38 +0800] "GET /bootstrap/css/bootstrap.min.css HTTP/1.1" 304 0 "http://127.0.0.1:8080/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.106 Safari/537.36" "-"
127.0.0.1 - - [16/Jul/2016:18:28:38 +0800] "GET /bootstrap/js/bootstrap.min.js HTTP/1.1" 304 0 "http://127.0.0.1:8080/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.106 Safari/537.36" "-"
192.168.2.63 - - [16/Jul/2016:18:28:39 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:28:42 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:28:45 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:28:48 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:28:51 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
127.0.0.1 - - [16/Jul/2016:18:28:54 +0800] "GET / HTTP/1.1" 200 1055 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.106 Safari/537.36" "-"
127.0.0.1 - - [16/Jul/2016:18:28:54 +0800] "GET /js/script.js HTTP/1.1" 304 0 "http://127.0.0.1:8080/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.106 Safari/537.36" "-"
127.0.0.1 - - [16/Jul/2016:18:28:54 +0800] "GET /bootstrap/css/bootstrap.min.css HTTP/1.1" 304 0 "http://127.0.0.1:8080/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.106 Safari/537.36" "-"
127.0.0.1 - - [16/Jul/2016:18:28:54 +0800] "GET /bootstrap/js/bootstrap.min.js HTTP/1.1" 304 0 "http://127.0.0.1:8080/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.106 Safari/537.36" "-"
192.168.2.63 - - [16/Jul/2016:18:28:54 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:28:57 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:29:00 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:29:03 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:29:07 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:29:10 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:29:12 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:29:15 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:29:19 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:29:22 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:29:24 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:29:27 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:29:31 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:29:34 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:29:36 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:29:39 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:29:43 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:29:45 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:29:49 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:29:51 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:29:54 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:29:58 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:30:01 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:30:03 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:30:06 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:30:10 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:30:13 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:30:16 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:30:18 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:30:22 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:30:24 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:30:27 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:30:30 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:30:34 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:30:37 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:30:40 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:30:42 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:30:45 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:30:49 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:30:52 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:30:54 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:30:57 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:31:01 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:31:05 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:31:06 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:31:09 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:31:13 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:31:15 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:31:18 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:31:21 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:31:25 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:31:28 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:31:31 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
192.168.2.63 - - [16/Jul/2016:18:31:33 +0800] "POST /smart HTTP/1.1" 200 29 "-" "ESP8266" "-"
